YY;MM;OD;PAX
2013;7;JFKLAX;272685
2013;7;JFKMCO;136058
2013;7;JFKSFO;179893
2013;7;JFKSJU;133214
2013;7;LASLAX;198375
2013;7;LASORD;94865
2013;7;LASPHX;99346
2013;7;LASSEA;112719
2013;7;LASSFO;137416
2013;7;LAXMIA;96136
2013;7;LAXORD;211928
2013;7;LAXPHX;134119
2013;7;LAXSEA;171824
2013;7;LAXSFO;260330
2013;7;LAXSJC;100556
2013;7;LGAMIA;126526
2013;7;LGAORD;233618
2013;7;MCOPHL;102506
2013;7;MSPORD;143708
2013;7;MSPPHX;96437
2013;7;ORDPHL;123577
2013;7;ORDPHX;96856
2013;7;ORDSEA;130387
2013;7;ORDSFO;204688
2013;7;PHXSAN;123055
2013;7;PHXSEA;112689
2013;7;PHXSLC;102221
2013;7;SANSFO;120060
2013;7;SEASFO;148503
2013;8;ANCSEA;160477
2013;8;ATLBOS;139300
2013;8;ATLBWI;145862
2013;8;ATLCLT;156914
2013;8;ATLDCA;138270
2013;8;ATLDEN;121862
2013;8;ATLDFW;140211
2013;8;ATLDTW;111491
2013;8;ATLFLL;181207
2013;8;ATLJAX;123130
2013;8;ATLLAS;112568
2013;8;ATLLAX;165005
2013;8;ATLLGA;199515
2013;8;ATLMCO;214194
2013;8;ATLMIA;117947
2013;8;ATLMSP;137664
2013;8;ATLMSY;90793
2013;8;ATLORD;112301
2013;8;ATLPBI;91954
2013;8;ATLPHL;155283
2013;8;ATLPHX;98842
2013;8;ATLRDU;110085
2013;8;ATLRSW;87721
2013;8;ATLSFO;109518
2013;8;ATLTPA;150828
2013;8;AUSDFW;97741
2013;8;BOSCLT;96486
2013;8;BOSDCA;121295
2013;8;BOSORD;180388
2013;8;BOSPHL;109249
2013;8;BOSSFO;118973
2013;8;CLTDFW;109231
2013;8;CLTLGA;125047
2013;8;CLTMCO;94168
2013;8;CLTORD;114768
2013;8;DALHOU;98959
2013;8;DCAORD;123622
2013;8;DENDFW;141788
2013;8;DENIAH;126724
2013;8;DENLAS;136118
2013;8;DENLAX;172943
2013;8;DENMSP;146964
2013;8;DENORD;124088
2013;8;DENPHX;142809
2013;8;DENSAN;97546
2013;8;DENSEA;160779
2013;8;DENSFO;149151
2013;8;DENSLC;127266
2013;8;DFWLAS;112306
2013;8;DFWLAX;202763
2013;8;DFWLGA;125530
2013;8;DFWMIA;90840
2013;8;DFWORD;175693
2013;8;DFWPHX;88240
2013;8;DFWSAT;89049
2013;8;DFWSFO;125239
2013;8;DTWMCO;79281
2013;8;EWRLAX;153978
2013;8;EWRMCO;123864
2013;8;EWRORD;117230
2013;8;EWRSFO;151779
2013;8;FLLLGA;131674
2013;8;HNLITO;96868
2013;8;HNLKOA;134849
2013;8;HNLLAX;203056
2013;8;HNLLIH;135856
2013;8;HNLOGG;188640
2013;8;IADLAX;115498
2013;8;IADSFO;105533
2013;8;IAHLAX;136574
2013;8;IAHORD;116681
2013;8;JFKLAX;275493
2013;8;JFKMCO;137488
2013;8;JFKSFO;194447
2013;8;JFKSJU;121074
2013;8;LASLAX;208596
2013;8;LASORD;93015
2013;8;LASPHX;96377
2013;8;LASSEA;110403
2013;8;LASSFO;146729
2013;8;LAXMIA;92177
2013;8;LAXORD;215021
2013;8;LAXPHX;132360
2013;8;LAXSEA;174211
2013;8;LAXSFO;289589
2013;8;LAXSJC;100061
2013;8;LGAMIA;131076
2013;8;LGAORD;253361
2013;8;MCOPHL;107141
2013;8;MSPORD;151605
2013;8;MSPPHX;97205
2013;8;ORDPHL;131454
2013;8;ORDPHX;94706
2013;8;ORDSEA;129210
2013;8;ORDSFO;222916
2013;8;PHXSAN;118523
2013;8;PHXSEA;112983
2013;8;PHXSLC;101607
2013;8;SANSFO;129301
2013;8;SEASFO;163344
2013;9;ANCSEA;123377
2013;9;ATLBOS;118761
2013;9;ATLBWI;120021
2013;9;ATLCLT;148620
2013;9;ATLDCA;119533
2013;9;ATLDEN;109498
2013;9;ATLDFW;130122
2013;9;ATLDTW;99728
2013;9;ATLFLL;167464
2013;9;ATLJAX;115741
2013;9;ATLLAS;108167
2013;9;ATLLAX;139108
2013;9;ATLLGA;175679
2013;9;ATLMCO;200869
2013;9;ATLMIA;103557
2013;9;ATLMSP;122512
2013;9;ATLMSY;102730
2013;9;ATLORD;106034
2013;9;ATLPBI;82744
2013;9;ATLPHL;139001
2013;9;ATLPHX;84199
2013;9;ATLRDU;103301
2013;9;ATLRSW;80710
2013;9;ATLSFO;93521
2013;9;ATLTPA;142522
2013;9;AUSDFW;94625
2013;9;BOSCLT;80771
2013;9;BOSDCA;110716
2013;9;BOSORD;153373
2013;9;BOSPHL;101474
2013;9;BOSSFO;95328
2013;9;CLTDFW;97115
2013;9;CLTLGA;114628
2013;9;CLTMCO;82369
2013;9;CLTORD;99367
2013;9;DALHOU;97992
2013;9;DCAORD;117636
2013;9;DENDFW;126809
2013;9;DENIAH;117234
2013;9;DENLAS;143960
2013;9;DENLAX;143253
2013;9;DENMSP;127317
2013;9;DENORD;123132
2013;9;DENPHX;146460
2013;9;DENSAN;90352
2013;9;DENSEA;131331
2013;9;DENSFO;135453
2013;9;DENSLC;121387
2013;9;DFWLAS;111224
2013;9;DFWLAX;170872
2013;9;DFWLGA;116342
2013;9;DFWMIA;80993
2013;9;DFWORD;150549
2013;9;DFWPHX;94307
2013;9;DFWSAT;86561
2013;9;DFWSFO;111186
2013;9;DTWMCO;68365
2013;9;EWRLAX;117204
2013;9;EWRMCO;87689
2013;9;EWRORD;101210
2013;9;EWRSFO;128914
2013;9;FLLLGA;97188
2013;9;HNLITO;81189
2013;9;HNLKOA;107883
2013;9;HNLLAX;160658
2013;9;HNLLIH;104389
2013;9;HNLOGG;159116
2013;9;IADLAX;90795
2013;9;IADSFO;90002
2013;9;IAHLAX;103154
2013;9;IAHORD;102325
2013;9;JFKLAX;258870
2013;9;JFKMCO;97006
2013;9;JFKSFO;189742
2013;9;JFKSJU;77897
2013;9;LASLAX;194154
2013;9;LASORD;97094
2013;9;LASPHX;98104
2013;9;LASSEA;99470
2013;9;LASSFO;141100
2013;9;LAXMIA;71434
2013;9;LAXORD;198198
2013;9;LAXPHX;114170
2013;9;LAXSEA;148413
2013;9;LAXSFO;263183
2013;9;LAXSJC;96367
2013;9;LGAMIA;105077
2013;9;LGAORD;226436
2013;9;MCOPHL;73284
2013;9;MSPORD;146366
2013;9;MSPPHX;90256
2013;9;ORDPHL;118252
2013;9;ORDPHX;91899
2013;9;ORDSEA;117967
2013;9;ORDSFO;197591
2013;9;PHXSAN;95380
2013;9;PHXSEA;92491
2013;9;PHXSLC;91252
2013;9;SANSFO;118683
2013;9;SEASFO;136318
2013;10;ANCSEA;94545
2013;10;ATLBOS;126796
2013;10;ATLBWI;126311
2013;10;ATLCLT;160982
2013;10;ATLDCA;131010
2013;10;ATLDEN;113838
2013;10;ATLDFW;161877
2013;10;ATLDTW;108472
2013;10;ATLFLL;187448
2013;10;ATLJAX;129144
2013;10;ATLLAS;120888
2013;10;ATLLAX;143909
2013;10;ATLLGA;188179
2013;10;ATLMCO;217520
2013;10;ATLMIA;117799
2013;10;ATLMSP;128378
2013;10;ATLMSY;121180
2013;10;ATLORD;114586
2013;10;ATLPBI;96185
2013;10;ATLPHL;146783
2013;10;ATLPHX;98310
2013;10;ATLRDU;119862
2013;10;ATLRSW;87639
2013;10;ATLSFO;100741
2013;10;ATLTPA;161713
2013;10;AUSDFW;101962
2013;10;BOSCLT;89485
2013;10;BOSDCA;125174
2013;10;BOSORD;170575
2013;10;BOSPHL;112519
2013;10;BOSSFO;100992
2013;10;CLTDFW;104623
2013;10;CLTLGA;118265
2013;10;CLTMCO;90278
2013;10;CLTORD;109102
2013;10;DALHOU;114323
2013;10;DCAORD;133677
2013;10;DENDFW;135846
2013;10;DENIAH;117758
2013;10;DENLAS;158959
2013;10;DENLAX;155893
2013;10;DENMSP;128068
2013;10;DENORD;121778
2013;10;DENPHX;172638
2013;10;DENSAN;94116
2013;10;DENSEA;127435
2013;10;DENSFO;143875
2013;10;DENSLC;121848
2013;10;DFWLAS;117366
2013;10;DFWLAX;190849
2013;10;DFWLGA;130173
2013;10;DFWMIA;88806
2013;10;DFWORD;161014
2013;10;DFWPHX;107405
2013;10;DFWSAT;99406
2013;10;DFWSFO;122313
2013;10;DTWMCO;86076
2013;10;EWRLAX;116481
2013;10;EWRMCO;106716
2013;10;EWRORD;106100
2013;10;EWRSFO;126693
2013;10;FLLLGA;106742
2013;10;HNLITO;84854
2013;10;HNLKOA;112682
2013;10;HNLLAX;162015
2013;10;HNLLIH;111774
2013;10;HNLOGG;170717
2013;10;IADLAX;98906
2013;10;IADSFO;95426
2013;10;IAHLAX;111256
2013;10;IAHORD;113052
2013;10;JFKLAX;270576
2013;10;JFKMCO;107113
2013;10;JFKSFO;201642
2013;10;JFKSJU;84569
2013;10;LASLAX;196971
2013;10;LASORD;122905
2013;10;LASPHX;104482
2013;10;LASSEA;101850
2013;10;LASSFO;153649
2013;10;LAXMIA;79699
2013;10;LAXORD;210461
2013;10;LAXPHX;130702
2013;10;LAXSEA;143695
2013;10;LAXSFO;287830
2013;10;LAXSJC;104597
2013;10;LGAMIA;113819
2013;10;LGAORD;248412
2013;10;MCOPHL;97370
2013;10;MSPORD;156879
2013;10;MSPPHX;102261
2013;10;ORDPHL;127259
2013;10;ORDPHX;101544
2013;10;ORDSEA;110221
2013;10;ORDSFO;208949
2013;10;PHXSAN;101348
2013;10;PHXSEA;102346
2013;10;PHXSLC;96796
2013;10;SANSFO;122949
2013;10;SEASFO;130195
2013;11;ANCSEA;84962
2013;11;ATLBOS;111110
2013;11;ATLBWI;118756
2013;11;ATLCLT;144587
2013;11;ATLDCA;127008
2013;11;ATLDEN;100904
2013;11;ATLDFW;141215
2013;11;ATLDTW;101630
2013;11;ATLFLL;179546
2013;11;ATLJAX;112622
2013;11;ATLLAS;114249
2013;11;ATLLAX;134138
2013;11;ATLLGA;170563
2013;11;ATLMCO;198253
2013;11;ATLMIA;124879
2013;11;ATLMSP;111874
2013;11;ATLMSY;112997
2013;11;ATLORD;107423
2013;11;ATLPBI;91976
2013;11;ATLPHL;134012
2013;11;ATLPHX;92663
2013;11;ATLRDU;104956
2013;11;ATLRSW;83557
2013;11;ATLSFO;76075
2013;11;ATLTPA;149746
2013;11;AUSDFW;95851
2013;11;BOSCLT;83791
2013;11;BOSDCA;111321
2013;11;BOSORD;141135
2013;11;BOSPHL;99497
2013;11;BOSSFO;86834
2013;11;CLTDFW;97270
2013;11;CLTLGA;111854
2013;11;CLTMCO;89090
2013;11;CLTORD;99846
2013;11;DALHOU;102499
2013;11;DCAORD;117034
2013;11;DENDFW;120841
2013;11;DENIAH;114374
2013;11;DENLAS;147300
2013;11;DENLAX;150031
2013;11;DENMSP;104460
2013;11;DENORD;100708
2013;11;DENPHX;177636
2013;11;DENSAN;89372
2013;11;DENSEA;119148
2013;11;DENSFO;132006
2013;11;DENSLC;109613
2013;11;DFWLAS;100679
2013;11;DFWLAX;173563
2013;11;DFWLGA;116084
2013;11;DFWMIA;87125
2013;11;DFWORD;141948
2013;11;DFWPHX;105399
2013;11;DFWSAT;93073
2013;11;DFWSFO;110076
2013;11;DTWMCO;88780
2013;11;EWRLAX;99354
2013;11;EWRMCO;110682
2013;11;EWRORD;97172
2013;11;EWRSFO;108147
2013;11;FLLLGA;108487
2013;11;HNLITO;84259
2013;11;HNLKOA;106691
2013;11;HNLLAX;148400
2013;11;HNLLIH;103445
2013;11;HNLOGG;164658
2013;11;IADLAX;90328
2013;11;IADSFO;84814
2013;11;IAHLAX;110029
2013;11;IAHORD;102445
2013;11;JFKLAX;237784
2013;11;JFKMCO;109149
2013;11;JFKSFO;174901
2013;11;JFKSJU;93231
2013;11;LASLAX;178785
2013;11;LASORD;94469
2013;11;LASPHX;101366
2013;11;LASSEA;89725
2013;11;LASSFO;131867
2013;11;LAXMIA;80423
2013;11;LAXORD;182267
2013;11;LAXPHX;129943
2013;11;LAXSEA;131720
2013;11;LAXSFO;264041
2013;11;LAXSJC;102936
2013;11;LGAMIA;116345
2013;11;LGAORD;214509
2013;11;MCOPHL;102634
2013;11;MSPORD;130984
2013;11;MSPPHX;99084
2013;11;ORDPHL;113175
2013;11;ORDPHX;106693
2013;11;ORDSEA;95936
2013;11;ORDSFO;181015
2013;11;PHXSAN;93904
2013;11;PHXSEA;97237
2013;11;PHXSLC;86787
2013;11;SANSFO;120542
2013;11;SEASFO;122735
2013;12;ANCSEA;104383
2013;12;ATLBOS;115662
2013;12;ATLBWI;119159
2013;12;ATLCLT;133901
2013;12;ATLDCA;126575
2013;12;ATLDEN;121201
2013;12;ATLDFW;143611
2013;12;ATLDTW;105197
2013;12;ATLFLL;198540
2013;12;ATLJAX;119836
2013;12;ATLLAS;110385
2013;12;ATLLAX;151460
2013;12;ATLLGA;194016
2013;12;ATLMCO;207432
2013;12;ATLMIA;133085
2013;12;ATLMSP;123011
2013;12;ATLMSY;106518
2013;12;ATLORD;108162
2013;12;ATLPBI;107433
2013;12;ATLPHL;134433
2013;12;ATLPHX;95624
2013;12;ATLRDU;113392
2013;12;ATLRSW;93155
2013;12;ATLSFO;85266
2013;12;ATLTPA;159426
2013;12;AUSDFW;89946
2013;12;BOSCLT;88813
2013;12;BOSDCA;102469
2013;12;BOSORD;125875
2013;12;BOSPHL;84028
2013;12;BOSSFO;97458
2013;12;CLTDFW;105540
2013;12;CLTLGA;120480
2013;12;CLTMCO;92558
2013;12;CLTORD;106849
2013;12;DALHOU;101511
2013;12;DCAORD;105297
2013;12;DENDFW;135333
2013;12;DENIAH;131629
2013;12;DENLAS;133589
2013;12;DENLAX;171404
2013;12;DENMSP;119809
2013;12;DENORD;112215
2013;12;DENPHX;185451
2013;12;DENSAN;89890
2013;12;DENSEA;134768
2013;12;DENSFO;140116
2013;12;DENSLC;118445
2013;12;DFWLAS;93563
2013;12;DFWLAX;186683
2013;12;DFWLGA;121141
2013;12;DFWMIA;89062
2013;12;DFWORD;136571
2013;12;DFWPHX;114544
2013;12;DFWSAT;89299
2013;12;DFWSFO;117897
2013;12;DTWMCO;97051
2013;12;EWRLAX;124730
2013;12;EWRMCO;117519
2013;12;EWRORD;99670
2013;12;EWRSFO;124361
2013;12;FLLLGA;132159
2013;12;HNLITO;92567
2013;12;HNLKOA;116372
2013;12;HNLLAX;182141
2013;12;HNLLIH;107506
2013;12;HNLOGG;173230
2013;12;IADLAX;105977
2013;12;IADSFO;92668
2013;12;IAHLAX;140115
2013;12;IAHORD;112669
2013;12;JFKLAX;275003
2013;12;JFKMCO;116207
2013;12;JFKSFO;195135
2013;12;JFKSJU;114343
2013;12;LASLAX;188676
2013;12;LASORD;77871
2013;12;LASPHX;102097
2013;12;LASSEA;97643
2013;12;LASSFO;125874
2013;12;LAXMIA;95926
2013;12;LAXORD;196904
2013;12;LAXPHX;141163
2013;12;LAXSEA;154307
2013;12;LAXSFO;294157
2013;12;LAXSJC;113410
2013;12;LGAMIA;145248
2013;12;LGAORD;208009
2013;12;MCOPHL;106379
2013;12;MSPORD;123368
2013;12;MSPPHX;110860
2013;12;ORDPHL;111321
2013;12;ORDPHX;120565
2013;12;ORDSEA;103741
2013;12;ORDSFO;183163
2013;12;PHXSAN;102195
2013;12;PHXSEA;111885
2013;12;PHXSLC;96272
2013;12;SANSFO;123752
2013;12;SEASFO;149670
2014;1;ANCSEA;91487
2014;1;ATLBOS;96231
2014;1;ATLBWI;95871
2014;1;ATLCLT;129518
2014;1;ATLDCA;107363
2014;1;ATLDEN;98124
2014;1;ATLDFW;131644
2014;1;ATLDTW;93215
2014;1;ATLFLL;183493
2014;1;ATLJAX;98579
2014;1;ATLLAS;107394
2014;1;ATLLAX;140556
2014;1;ATLLGA;153295
2014;1;ATLMCO;194566
2014;1;ATLMIA;121751
2014;1;ATLMSP;117145
2014;1;ATLMSY;98203
2014;1;ATLORD;87767
2014;1;ATLPBI;96140
2014;1;ATLPHL;115734
2014;1;ATLPHX;90611
2014;1;ATLRDU;93022
2014;1;ATLRSW;88573
2014;1;ATLSFO;72090
2014;1;ATLTPA;138793
2014;1;AUSDFW;95158
2014;1;BOSCLT;78103
2014;1;BOSDCA;91725
2014;1;BOSORD;98812
2014;1;BOSPHL;88543
2014;1;BOSSFO;84737
2014;1;CLTDFW;98478
2014;1;CLTLGA;97744
2014;1;CLTMCO;94903
2014;1;CLTORD;87713
2014;1;DALHOU;94976
2014;1;DCAORD;75939
2014;1;DENDFW;137584
2014;1;DENIAH;121007
2014;1;DENLAS;141950
2014;1;DENLAX;153406
2014;1;DENMSP;106890
2014;1;DENORD;97727
2014;1;DENPHX;181265
2014;1;DENSAN;82052
2014;1;DENSEA;103076
2014;1;DENSFO;125240
2014;1;DENSLC;125620
2014;1;DFWLAS;109409
2014;1;DFWLAX;183538
2014;1;DFWLGA;106128
2014;1;DFWMIA;93046
2014;1;DFWORD;127678
2014;1;DFWPHX;119568
2014;1;DFWSAT;94001
2014;1;DFWSFO;112596
2014;1;DTWMCO;95051
2014;1;EWRLAX;104560
2014;1;EWRMCO;107163
2014;1;EWRORD;76085
2014;1;EWRSFO;92556
2014;1;FLLLGA;119576
2014;1;HNLITO;93011
2014;1;HNLKOA;116154
2014;1;HNLLAX;173796
2014;1;HNLLIH;108473
2014;1;HNLOGG;174624
2014;1;IADLAX;83816
2014;1;IADSFO;72834
2014;1;IAHLAX;111966
2014;1;IAHORD;95905
2014;1;JFKLAX;237705
2014;1;JFKMCO;104969
2014;1;JFKSFO;163484
2014;1;JFKSJU;106292
2014;1;LASLAX;195763
2014;1;LASORD;78798
2014;1;LASPHX;112005
2014;1;LASSEA;87455
2014;1;LASSFO;133061
2014;1;LAXMIA;92436
2014;1;LAXORD;167639
2014;1;LAXPHX;134818
2014;1;LAXSEA;131449
2014;1;LAXSFO;278601
2014;1;LAXSJC;100382
2014;1;LGAMIA;136195
2014;1;LGAORD;158676
2014;1;MCOPHL;98701
2014;1;MSPORD;104627
2014;1;MSPPHX;113482
2014;1;ORDPHL;88587
2014;1;ORDPHX;106091
2014;1;ORDSEA;72134
2014;1;ORDSFO;148467
2014;1;PHXSAN;98157
2014;1;PHXSEA;95517
2014;1;PHXSLC;107081
2014;1;SANSFO;107703
2014;1;SEASFO;124058
2014;2;ANCSEA;79869
2014;2;ATLBOS;88125
2014;2;ATLBWI;86934
2014;2;ATLCLT;114313
2014;2;ATLDCA;112173
2014;2;ATLDEN;91116
2014;2;ATLDFW;135592
2014;2;ATLDTW;90610
2014;2;ATLFLL;169004
2014;2;ATLJAX;97461
2014;2;ATLLAS;95744
2014;2;ATLLAX;119792
2014;2;ATLLGA;133527
2014;2;ATLMCO;186918
2014;2;ATLMIA;116345
2014;2;ATLMSP;102377
2014;2;ATLMSY;94827
2014;2;ATLORD;95172
2014;2;ATLPBI;91971
2014;2;ATLPHL;105001
2014;2;ATLPHX;79314
2014;2;ATLRDU;84728
2014;2;ATLRSW;89185
2014;2;ATLSFO;65654
2014;2;ATLTPA;133839
2014;2;AUSDFW;86918
2014;2;BOSCLT;69098
2014;2;BOSDCA;99008
2014;2;BOSORD;97316
2014;2;BOSPHL;84458
2014;2;BOSSFO;76973
2014;2;CLTDFW;74367
2014;2;CLTLGA;71632
2014;2;CLTMCO;80153
2014;2;CLTORD;75881
2014;2;DALHOU;98756
2014;2;DCAORD;78244
2014;2;DENDFW;124566
2014;2;DENIAH;112476
2014;2;DENLAS;139231
2014;2;DENLAX;134545
2014;2;DENMSP;102519
2014;2;DENORD;95714
2014;2;DENPHX;175428
2014;2;DENSAN;80415
2014;2;DENSEA;92722
2014;2;DENSFO;109955
2014;2;DENSLC;116062
2014;2;DFWLAS;96746
2014;2;DFWLAX;162263
2014;2;DFWLGA;91576
2014;2;DFWMIA;83497
2014;2;DFWORD;124343
2014;2;DFWPHX;106575
2014;2;DFWSAT;90231
2014;2;DFWSFO;100695
2014;2;DTWMCO;94800
2014;2;EWRLAX;86252
2014;2;EWRMCO;104720
2014;2;EWRORD;73924
2014;2;EWRSFO;76115
2014;2;FLLLGA;105522
2014;2;HNLITO;87611
2014;2;HNLKOA;111320
2014;2;HNLLAX;148803
2014;2;HNLLIH;100608
2014;2;HNLOGG;162400
2014;2;IADLAX;69907
2014;2;IADSFO;58782
2014;2;IAHLAX;94779
2014;2;IAHORD;92430
2014;2;JFKLAX;201198
2014;2;JFKMCO;104687
2014;2;JFKSFO;145474
2014;2;JFKSJU;95442
2014;2;LASLAX;177002
2014;2;LASORD;77952
2014;2;LASPHX;105817
2014;2;LASSEA;84882
2014;2;LASSFO;121382
2014;2;LAXMIA;80932
2014;2;LAXORD;162992
2014;2;LAXPHX;114691
2014;2;LAXSEA;130028
2014;2;LAXSFO;265087
2014;2;LAXSJC;102354
2014;2;LGAMIA;121588
2014;2;LGAORD;161717
2014;2;MCOPHL;102021
2014;2;MSPORD;119547
2014;2;MSPPHX;119682
2014;2;ORDPHL;78337
2014;2;ORDPHX;110447
2014;2;ORDSEA;70764
2014;2;ORDSFO;137569
2014;2;PHXSAN;91785
2014;2;PHXSEA;94923
2014;2;PHXSLC;105130
2014;2;SANSFO;102827
2014;2;SEASFO;121406
2014;3;ANCSEA;88368
2014;3;ATLBOS;114492
2014;3;ATLBWI;121264
2014;3;ATLCLT;155010
2014;3;ATLDCA;148706
2014;3;ATLDEN;121364
2014;3;ATLDFW;178348
2014;3;ATLDTW;104459
2014;3;ATLFLL;213339
2014;3;ATLJAX;137164
2014;3;ATLLAS;123151
2014;3;ATLLAX;149091
2014;3;ATLLGA;181328
2014;3;ATLMCO;226689
2014;3;ATLMIA;144776
2014;3;ATLMSP;128679
2014;3;ATLMSY;123712
2014;3;ATLORD;125224
2014;3;ATLPBI;126506
2014;3;ATLPHL;140766
2014;3;ATLPHX;102328
2014;3;ATLRDU;108555
2014;3;ATLRSW;125846
2014;3;ATLSFO;81821
2014;3;ATLTPA;181819
2014;3;AUSDFW;108428
2014;3;BOSCLT;92632
2014;3;BOSDCA;124027
2014;3;BOSORD;123191
2014;3;BOSPHL;107364
2014;3;BOSSFO;97212
2014;3;CLTDFW;101817
2014;3;CLTLGA;98923
2014;3;CLTMCO;91716
2014;3;CLTORD;97524
2014;3;DALHOU;114322
2014;3;DCAORD;108105
2014;3;DENDFW;138924
2014;3;DENIAH;124246
2014;3;DENLAS;167848
2014;3;DENLAX;161635
2014;3;DENMSP;128350
2014;3;DENORD;111788
2014;3;DENPHX;213040
2014;3;DENSAN;98109
2014;3;DENSEA;110762
2014;3;DENSFO;127491
2014;3;DENSLC;126683
2014;3;DFWLAS;109088
2014;3;DFWLAX;195847
2014;3;DFWLGA;119369
2014;3;DFWMIA;94753
2014;3;DFWORD;149213
2014;3;DFWPHX;125775
2014;3;DFWSAT;108014
2014;3;DFWSFO;122672
2014;3;DTWMCO;116129
2014;3;EWRLAX;103775
2014;3;EWRMCO;130443
2014;3;EWRORD;98172
2014;3;EWRSFO;102812
2014;3;FLLLGA;134925
2014;3;HNLITO;95090
2014;3;HNLKOA;123041
2014;3;HNLLAX;181241
2014;3;HNLLIH;114638
2014;3;HNLOGG;177692
2014;3;IADLAX;99197
2014;3;IADSFO;81714
2014;3;IAHLAX;115048
2014;3;IAHORD;108742
2014;3;JFKLAX;248539
2014;3;JFKMCO;127630
2014;3;JFKSFO;179832
2014;3;JFKSJU;120303
2014;3;LASLAX;200603
2014;3;LASORD;97391
2014;3;LASPHX;130330
2014;3;LASSEA;111785
2014;3;LASSFO;140892
2014;3;LAXMIA;96205
2014;3;LAXORD;200075
2014;3;LAXPHX;144980
2014;3;LAXSEA;149878
2014;3;LAXSFO;306720
2014;3;LAXSJC;112923
2014;3;LGAMIA;144803
2014;3;LGAORD;212888
2014;3;MCOPHL;125632
2014;3;MSPORD;141827
2014;3;MSPPHX;172710
2014;3;ORDPHL;103805
2014;3;ORDPHX;142500
2014;3;ORDSEA;89747
2014;3;ORDSFO;172615
2014;3;PHXSAN;112851
2014;3;PHXSEA;126870
2014;3;PHXSLC;118912
2014;3;SANSFO;125879
2014;3;SEASFO;141794
2014;4;ANCSEA;80090
2014;4;ATLBOS;123320
2014;4;ATLBWI;127441
2014;4;ATLCLT;153424
2014;4;ATLDCA;150947
2014;4;ATLDEN;109140
2014;4;ATLDFW;170299
2014;4;ATLDTW;113616
2014;4;ATLFLL;197186
2014;4;ATLJAX;135309
2014;4;ATLLAS;109579
2014;4;ATLLAX;141722
2014;4;ATLLGA;173859
2014;4;ATLMCO;212834
2014;4;ATLMIA;137859
2014;4;ATLMSP;117008
2014;4;ATLMSY;118153
2014;4;ATLORD;124685
2014;4;ATLPBI;108373
2014;4;ATLPHL;145030
2014;4;ATLPHX;95534
2014;4;ATLRDU;106609
2014;4;ATLRSW;106806
2014;4;ATLSFO;100455
2014;4;ATLTPA;169608
2014;4;AUSDFW;100577
2014;4;BOSCLT;90910
2014;4;BOSDCA;135168
2014;4;BOSORD;143168
2014;4;BOSPHL;111491
2014;4;BOSSFO;106445
2014;4;CLTDFW;104193
2014;4;CLTLGA;106536
2014;4;CLTMCO;84601
2014;4;CLTORD;104000
2014;4;DALHOU;109217
2014;4;DCAORD;122126
2014;4;DENDFW;132584
2014;4;DENIAH;107573
2014;4;DENLAS;151359
2014;4;DENLAX;151043
2014;4;DENMSP;115629
2014;4;DENORD;108149
2014;4;DENPHX;187679
2014;4;DENSAN;94022
2014;4;DENSEA;111594
2014;4;DENSFO;134868
2014;4;DENSLC;118899
2014;4;DFWLAS;102179
2014;4;DFWLAX;190065
2014;4;DFWLGA;126962
2014;4;DFWMIA;90172
2014;4;DFWORD;148465
2014;4;DFWPHX;116931
2014;4;DFWSAT;106230
2014;4;DFWSFO;122093
2014;4;DTWMCO;92598
2014;4;EWRLAX;112703
2014;4;EWRMCO;116508
2014;4;EWRORD;103223
2014;4;EWRSFO;113801
2014;4;FLLLGA;125848
2014;4;HNLITO;86860
2014;4;HNLKOA;104882
2014;4;HNLLAX;181105
2014;4;HNLLIH;100822
2014;4;HNLOGG;163176
2014;4;IADLAX;99252
2014;4;IADSFO;95960
2014;4;IAHLAX;107397
2014;4;IAHORD;106081
2014;4;JFKLAX;263530
2014;4;JFKMCO;121207
2014;4;JFKSFO;184029
2014;4;JFKSJU;109520
2014;4;LASLAX;193259
2014;4;LASORD;88903
2014;4;LASPHX;109935
2014;4;LASSEA;113556
2014;4;LASSFO;139288
2014;4;LAXMIA;90998
2014;4;LAXORD;191501
2014;4;LAXPHX;135081
2014;4;LAXSEA;160292
2014;4;LAXSFO;302231
2014;4;LAXSJC;107119
2014;4;LGAMIA;133040
2014;4;LGAORD;241769
2014;4;MCOPHL;117426
2014;4;MSPORD;138618
2014;4;MSPPHX;117244
2014;4;ORDPHL;112983
2014;4;ORDPHX;121793
2014;4;ORDSEA;97207
2014;4;ORDSFO;183751
2014;4;PHXSAN;101975
2014;4;PHXSEA;116210
2014;4;PHXSLC;101664
2014;4;SANSFO;137514
2014;4;SEASFO;165271
2014;5;ANCSEA;128103
2014;5;ATLBOS;129812
2014;5;ATLBWI;135128
2014;5;ATLCLT;161643
2014;5;ATLDCA;153244
2014;5;ATLDEN;117580
2014;5;ATLDFW;179651
2014;5;ATLDTW;113953
2014;5;ATLFLL;195822
2014;5;ATLJAX;135517
2014;5;ATLLAS;114020
2014;5;ATLLAX;145123
2014;5;ATLLGA;184237
2014;5;ATLMCO;210891
2014;5;ATLMIA;145164
2014;5;ATLMSP;124700
2014;5;ATLMSY;122304
2014;5;ATLORD;129589
2014;5;ATLPBI;107217
2014;5;ATLPHL;154325
2014;5;ATLPHX;101705
2014;5;ATLRDU;112497
2014;5;ATLRSW;104309
2014;5;ATLSFO;115668
